 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 c_custkey |       c_name       |    revenue    |  c_acctbal  |     n_name     |                c_address                 |     c_phone     |                                                      c_comment                                                       
      4108 | Customer#000004108 | 0.000000      | 5815.060059 | SAUDI ARABIA   | 5JiWkHa1MulxqEqb5AOMiGJ                  | 30-959-918-3439 |  the carefully pending dependencies. blithely regular packages haggle blithely 
      4109 | Customer#000004109 | 0.000000      | 7670.819824 | KENYA          | B953A vnYbbXv wfHM,gqOjisACveclWghN      | 24-393-519-2584 | ets. theodolites cajole slyly bold requests. furiously special theodolites s
      4123 | Customer#000004123 | 0.000000      | 1928.689941 | PERU           | xSvONKsEQMBtTn,Axx                       | 27-806-548-1189 | . accounts use along the blithely pending excuses. regular packages han
      4124 | Customer#000004124 | 0.000000      | 7495.200195 | ARGENTINA      | 5T7FW9wnVNE0UMY87lNT5S16E4jBiJPn         | 11-816-913-1800 | ssly bold escapades. special, 
      4129 | Customer#000004129 | 0.000000      | 3509.320068 | CANADA         |  yPIhHUs0ouXIAusyv434FaRgIvFD0rwEKRu,0   | 13-600-677-6821 | es use furiously across the carefully pending sauter
      4138 | Customer#000004138 | 0.000000      | 7638.819824 | VIETNAM        | 1YO7g5HosOjWunzyXyVGx                    | 31-195-347-1863 |  theodolites. furiously ironic accounts boost slyly among the warthogs. furiously ironic accounts among the bold, fi
      4141 | Customer#000004141 | 0.000000      | 8736.540039 | CANADA         | kZzFEo80dDwyktJxtKXl                     | 13-177-100-7821 | f the slyly bold foxes thrash carefully ev
      4145 | Customer#000004145 | 0.000000      | 5719.790039 | IRAQ           | g6Ko0ghgTvzWuTIb,B2cPOjc1yo7B7           | 21-256-149-9027 | ular dinos cajole along the slyly final theodolites. requests alongs
      4148 | Customer#000004148 | 0.000000      | -647.090027 | IRAQ           | E,I2jLbyXJh7WPq7QKf0bWvpCXfEep           | 21-101-164-3766 |  Tiresias among the boldly regular pinto beans wake pending
      4151 | Customer#000004151 | 0.000000      | 2426.669922 | PERU           | E,DyYYywWjtzSvL                          | 27-733-292-1115 | d furiously in place of the furiously bold accounts. fluffily final deposit
      4154 | Customer#000004154 | 0.000000      | 5099.589844 | VIETNAM        | 7Nqwclvppl6EJP0                          | 31-436-860-6441 | e of the final, ironic instructions. carefully even ideas cajole slyly. ironic pinto beans sleep carefully 
      4156 | Customer#000004156 | 0.000000      | 4947.779785 | ETHIOPIA       | e2NqlTfx9H6fdVS4wR                       | 15-928-785-8711 | ely furiously stealthy sauternes. furiously even ideas engage carefull
      4162 | Customer#000004162 | 0.000000      | 8704.589844 | ALGERIA        | WZM18851IbBcCRqE,oKWgvLcqdlthcOuEIXmsm   | 10-883-899-6545 | mong the busy dependencies. carefully ironic instructions affix alongside of the final accounts. furious
      4171 | Customer#000004171 | 0.000000      | -680.109985 | IRAQ           | sgmw3YHPPzod8X4uwJ                       | 21-348-202-1914 | ding to the silent foxes. slyly final deposits nag blithely furiously regular foxes. furiously unusual dolphi
      4172 | Customer#000004172 | 0.000000      | 7360.859863 | ARGENTINA      | AvAJMZc5T0iHeu70Sc j                     | 11-960-710-7786 | uickly sly packages are carefully against 
      4189 | Customer#000004189 | 0.000000      | 9922.080078 | CANADA         | mRL4h9GdTUDTUepR043p0lTiOElg6zp3wH,km    | 13-150-208-3443 | ggle silent packages. blithely unusual instructions detect slyly. quickly busy foxes cajol
      4190 | Customer#000004190 | 0.000000      | 9536.669922 | INDIA          | WTb,wlegbMpeyh2C8KNak9VShg1w6McNC2ySKGt  | 18-622-576-7904 | are carefully furiously busy packages. pending, ironic waters about the carefully unusual packages pro
      4192 | Customer#000004192 | 0.000000      | 308.380005  | UNITED STATES  | ZV7WuWGdtTv39Q,g                         | 34-399-630-6448 | ual, regular requests. slyly express accounts according to the carefully 
      4198 | Customer#000004198 | 0.000000      | 3630.159912 | GERMANY        | EwcQsyzcDlOu5UJHXnehzzZNlLAC9ZapDWfvJ HP | 17-375-380-9046 | ckly ironic requests lose furiously across the special theodolites. silent, unusua
      4199 | Customer#000004199 | 0.000000      | 4029.239990 | MOROCCO        | dun,tRuUHGhdiGrRwoV3E9nWoyqxXcG          | 25-335-485-3528 | sly regular instructions accor
      4202 | Customer#000004202 | 0.000000      | 8241.219727 | MOZAMBIQUE     | S89G7ZKOHizyR9QNWChJPv1emGS5GX5O         | 26-510-431-9431 | into beans about the final, final asymptotes wake slyly ironic, special pin
      4207 | Customer#000004207 | 0.000000      | 5524.470215 | CANADA         | lASugkcFmqYa6yPF1B2B24VfO4fTom5eVnvPX3   | 13-109-347-1187 |  fluffy pinto beans haggle quickly. 
      4214 | Customer#000004214 | 0.000000      | 3800.889893 | KENYA          | oyCdETtO9S,aFFKA                         | 24-118-462-9527 | lways special pains use carefully deposits. final accounts nag carefully. fluffily final p
      4222 | Customer#000004222 | 0.000000      | 8593.679688 | MOROCCO        | R1MO8HqpgiGSG2gxnAeMwU,RHfrk6vE          | 25-382-858-7986 | ly final dependencies. slyly daring packages run quickly along the quickly exp
      4226 | Customer#000004226 | 0.000000      | 2146.310059 | VIETNAM        | bMXmIamiLAgBSxGM9tfblOGL78pLZ1m1im7      | 31-791-467-6573 | quickly slyly express packages. theodolites are furiously bold deposits. express platelets across t
      4229 | Customer#000004229 | 0.000000      | 6716.720215 | IRAQ           | yRoruzilrFMQROK                          | 21-175-348-2077 | s maintain slyly according to
      4237 | Customer#000004237 | 0.000000      | 3656.250000 | IRAN           | URNXGC9HfFQLcjZPFFXz                     | 20-276-810-8189 | wake carefully among the always bold packages. slyly
      4246 | Customer#000004246 | 0.000000      | 2840.340088 | INDONESIA      | FZrGjGHx0PjPnhRDlB                       | 19-697-489-5554 | ly. quickly unusual accounts nag. sometimes ironic warthogs across the unu
      4250 | Customer#000004250 | 0.000000      | 5110.649902 | ROMANIA        | bvrn6ublONVkPZ5kksvOyRp56VzY7QKVtSYZ4E   | 29-243-335-9274 | s? ironic packages boost fluffily upon the ironic reque
      4256 | Customer#000004256 | 0.000000      | 4664.189941 | CHINA          | jd696T1cYZ,m0yRZBjcsl                    | 28-570-532-4253 |  requests around the bold platelets do boost quickly slyly expres
      4267 | Customer#000004267 | 0.000000      | 375.640015  | ARGENTINA      | jkAlwl5NV3ffhR1EHQDiDyqIy,R              | 11-302-948-5281 | ctions. ideas use carefully. unusual deposits wake slyly. carefully even requests wake fluffily slyly even dinos. e
      4279 | Customer#000004279 | 0.000000      | 9733.089844 | RUSSIA         | gwobu41Vf,B                              | 32-522-633-7430 | essly even accounts. packages cajole bravely regularly even instructi
      4285 | Customer#000004285 | 0.000000      | 3222.879883 | JORDAN         | PbXvtVY0RJaC0TFt4DDq1fDNyHjZztb1z        | 23-263-622-7336 | cial packages. ironic accounts nag above the furio
      4300 | Customer#000004300 | 0.000000      | 1262.369995 | KENYA          | aSgDbmP0 VhNMi7Jm3gkiL1x3UaHjmVAs        | 24-274-753-5329 | packages sleep slyly stealthy foxes-- bold foxes are
      4301 | Customer#000004301 | 0.000000      | 6631.950195 | JORDAN         | F,Xn04HJiiGLOyPqhL6xa0DJP,F0b090ktb      | 23-269-737-1031 | ly ironic deposits. quickly regular platelets haggle quickly. quickly stealthy rea
      4303 | Customer#000004303 | 0.000000      | 3527.239990 | MOROCCO        | kjt047JTekvmjhhJ3NLmsgIE FIPG4VR,vgV     | 25-135-819-6600 | ng to the slyly regular packages wake furiously past the fluffily even instructions. carefully final dolphins a
      4307 | Customer#000004307 | 0.000000      | 6687.870117 | JORDAN         | Uo8j64CX,9mpN5TcgtQShG3lShDkTVSY         | 23-371-793-9782 | ing foxes sleep among the carefully regular 
      4315 | Customer#000004315 | 0.000000      | 8599.540039 | SAUDI ARABIA   | txjj004PGduM2QHYlcGtL                    | 30-121-431-2298 | ages use carefully blithely even instructions. fu
      4316 | Customer#000004316 | 0.000000      | 1576.949951 | JORDAN         | a1b kHcp9Cy0gTjV2TOoEU,2vpVTqc7eFnERxug4 | 23-720-341-9582 | al theodolites? furiously unusual fox
      4324 | Customer#000004324 | 0.000000      | 2020.339966 | UNITED KINGDOM | lS6sRcoGefhjrxn1,s8baOBOopO0iotlPgynNFv  | 33-117-697-1948 | inal deposits cajole quickly against the ideas. do
      4334 | Customer#000004334 | 0.000000      | 9644.330078 | JORDAN         | f4LXJbsCNjIJjjhDbcyANWYHQ3KrX            | 23-810-255-3759 | pending deposits. quickly express excuses against the regular, final platelets sleep against the quickly final re
      4336 | Customer#000004336 | 0.000000      | 192.690002  | RUSSIA         | ,q 2sk9CFBe                              | 32-213-762-2384 | riously regular foxes. express requests use. carefully even p
      4337 | Customer#000004337 | 0.000000      | 2531.810059 | IRAN           | vcU477HW7mncWbYYyD                       | 20-835-165-9196 | g to the unusual deposits sleep slyly even deposits. carefully regular foxes across the slyly ironic requests hind
      4339 | Customer#000004339 | 0.000000      | 6398.439941 | MOZAMBIQUE     | FmSJ2BJqaxUY0MROLXP1yxL0T2k              | 26-567-180-3470 | egular packages. quick pinto bea
      4342 | Customer#000004342 | 0.000000      | 3554.780029 | SAUDI ARABIA   | 6DqXDngmPhiEw                            | 30-431-401-6028 |  the ironic accounts. slyly special
      4343 | Customer#000004343 | 0.000000      | 2213.719971 | GERMANY        | kDNvIWNQDSPif76Drh1nkhH8fEONxO           | 17-712-637-5621 | regular attainments integrate doggedly ironic platelets; blithely special warhorses w
      4346 | Customer#000004346 | 0.000000      | 7501.979980 | INDONESIA      | 6E4aeq029SomRI nYFr4wAjJZUOspNyuXsU,xOdw | 19-930-986-1531 | hely regular grouches wake. carefully regular packages wake carefully according to the caref
      4349 | Customer#000004349 | 0.000000      | 2709.939941 | ALGERIA        | 2YdztgejAbVs,qLpz,c0nS 5kDr2k4WF         | 10-578-486-8531 | ithely. regular, regular dependencies us
      4354 | Customer#000004354 | 0.000000      | 3985.459961 | BRAZIL         | 7K8J8 y7TbI                              | 12-123-524-5227 | e accounts sleep carefully final pinto beans. special dolphins cajole blithely; slyly bus
      4369 | Customer#000004369 | 0.000000      | 34.619999   | EGYPT          | SIGxg8AmvYrfIyPYzHm6VMjg                 | 14-811-549-2751 | express courts affix slyly along the carefully ironic instructions. quickly final cour
      4370 | Customer#000004370 | 0.000000      | 7734.470215 | EGYPT          | qQOorsLakgXzNkwitTEOm5fEWb82T            | 14-692-134-7795 |  the final, unusual deposits use alongside of the even, express accounts. excuses use careful
      4372 | Customer#000004372 | 0.000000      | 668.260010  | IRAN           | Rka,CE,BLWjvigqRAlCGNq2                  | 20-406-516-3977 | ironic packages across the bold, busy i
      4373 | Customer#000004373 | 0.000000      | 9448.919922 | IRAN           | Br p,XmaJjr8ay                           | 20-683-393-1271 | an sleep fluffily regular requests. accounts sleep furiously among the i
      4381 | Customer#000004381 | 0.000000      | 2542.550049 | BRAZIL         | fia3jW4U1zyBVO53Loy4yBIhyLI              | 12-570-797-1472 | le blithely express courts. silent theodol
      4390 | Customer#000004390 | 0.000000      | 2278.149902 | ARGENTINA      | nFQu0qT2uyZOC                            | 11-806-725-2468 | oss the slyly even packages. 
      4394 | Customer#000004394 | 0.000000      | 1203.020020 | SAUDI ARABIA   | 3lOBrSToMFZ7WZf                          | 30-185-777-1464 | kages nag blithely regular accounts. quickly express ideas cajole furiously abo
      4399 | Customer#000004399 | 0.000000      | 6852.930176 | ROMANIA        | KberuMuFEZOfOiKwPRfNjzk5yVh              | 29-505-382-5853 | ent ideas. fluffy packages cajole quickly. 
      4406 | Customer#000004406 | 0.000000      | 2811.479980 | CANADA         | 1YZVqz58FSWlBMn8z3cyJcXSb6pJxfejZtxB,Aj6 | 13-332-152-2829 | ss the furiously silent packages boost sometimes quickly ironic accounts.
      4418 | Customer#000004418 | 0.000000      | 6374.049805 | INDIA          | BRkeTdAc6VPHYhMwI2y RNSQCmh8             | 18-582-776-8428 | ck, final accounts. sly platelets serve. unusual frays
      4427 | Customer#000004427 | 0.000000      | 945.919983  | PERU           | KOHDnRD4f1RTY                            | 27-685-777-7312 | ecial accounts detect quickly packages: even, regular packages cajole carefully according to the busily sil
      4462 | Customer#000004462 | 0.000000      | 2394.219971 | INDONESIA      | mLqZ1ayb J                               | 19-204-445-5899 | ideas boost furiously according to the express idea
      4463 | Customer#000004463 | 0.000000      | -455.739990 | ARGENTINA      | SM,GIEUWUXEStxiH                         | 11-659-872-6901 | us deposits sleep blithely. carefully thin
      4465 | Customer#000004465 | 0.000000      | 5583.930176 | BRAZIL         | 9eXiXBiz4iDn fEHq                        | 12-824-928-1442 | he quickly regular pinto beans? blithely spec
      4475 | Customer#000004475 | 0.000000      | 1673.790039 | MOZAMBIQUE     | 3lhhf vFt0ix22J7pMzpqJS,0BHU2            | 26-170-585-2522 | aggle quickly. furiously final a
      4486 | Customer#000004486 | 0.000000      | 7057.959961 | EGYPT          | A8oGwjHOev3GNDEYN5jnG                    | 14-457-841-9265 |  foxes boost carefully among the furiously unusual notornis. stealthily bold foxes n
      4489 | Customer#000004489 | 0.000000      | 9809.530273 | MOZAMBIQUE     | 6XpHhnELf NqVKBn9cmLVmIfjy               | 26-637-847-8171 | ent requests haggle carefully across the blithely express requests. accounts alongside of the blithe
      4496 | Customer#000004496 | 0.000000      | 1723.619995 | EGYPT          | uOhROnNyYNZnkV,jnwXGsl5n                 | 14-847-114-7946 | ss, regular foxes nag furiously ironically regular asymptotes. slowly ironi
      4498 | Customer#000004498 | 0.000000      | 9213.650391 | EGYPT          | 2oQbX6FSI7cqdOud1n6qbKW6XrBuM0LVUq1      | 14-917-936-3356 | arefully even, special excuses. regular requests after the furiously regular foxes are alongsi
      4505 | Customer#000004505 | 0.000000      | 5408.720215 | ALGERIA        | Kv7KkAjrpxMqMhsALF8,u,TkYOpz             | 10-590-233-1006 | ndencies nag furiously. blithely even theodolites boost carefully idle pinto beans. carefully bo
      4508 | Customer#000004508 | 0.000000      | 2170.050049 | ETHIOPIA       | h,OgEqnD4ZUDq4NaPCKAfTL0YJxYzj           | 15-173-855-1164 | nto beans cajole blithely along the furiously special pinto beans. quickly unusual pinto beans haggle brav
      4513 | Customer#000004513 | 0.000000      | 4059.429932 | INDONESIA      | 3G t7yEw9CKHUsNSeiP3LeTvnS8BCPT          | 19-604-173-9559 | out the blithely daring theodolites poach blithely stealthy theodolites! fi
      4523 | Customer#000004523 | 0.000000      | 1014.729980 | VIETNAM        | Coye1,DFCgcnKJwbgMniOna7wndHPT0          | 31-435-741-9113 |  the even, ironic somas nag quickly accord
      4531 | Customer#000004531 | 0.000000      | 3078.679932 | KENYA          | WM14gknpKh,                              | 24-956-491-9264 | . slyly final requests wake. bold packages solve. quic
